Diet Group,Sex,Age Group,Mean Acid,Mean Bio,Mean Eut,Mean Ghgs,Mean Ghgs Ch4,Mean Ghgs N2O,Mean Land,Mean Watscar,Mean Watuse
Vegetarian,female,30-39,20.94450958,163.4235913,16.63347004,4.332635948,0.725564816,0.311229558,6.206283774,14643.2466,694.8900476
Vegetarian,female,30-39,19.14472845,118.8512757,16.37879313,3.634777979,0.611692255,0.252900346,5.143994378,13166.51964,360.515813
Vegetarian,female,30-39,23.25770303,209.4284954,17.38620097,4.248936458,0.801451505,0.29131667,5.199750247,17594.97299,474.0545579
Vegetarian,female,30-39,21.75054481,215.6266117,18.02905239,4.265872648,0.770295872,0.204441445,6.02127298,15002.10442,487.4612882
Vegetarian,female,30-39,22.37451112,172.7282699,16.1895753,4.482889928,0.698430245,0.355326632,5.236947499,13133.97183,508.7295383
Vegetarian,female,30-39,18.71004107,247.9056382,13.3565276,4.027258841,0.621319129,0.300013214,5.674737056,9587.249932,339.0696698
Vegetarian,female,30-39,22.6343218,287.266089,18.50996812,4.539609518,0.89320431,0.278059147,6.533209325,17751.50324,594.6593552
Vegetarian,female,30-39,20.63771735,116.8188171,17.33705047,4.07559419,0.512945457,0.229949875,5.623119698,9726.705832,382.9479036
Vegetarian,female,30-39,17.06756046,115.6412099,13.55794416,3.38547598,0.617111724,0.37947623,4.89017512,15022.96716,490.2097148
Vegetarian,female,30-39,21.16922316,114.096248,15.04107006,4.019097104,0.612545857,0.241749512,5.201899707,12168.00955,387.0737738
Vegetarian,female,30-39,20.28055887,240.8641597,16.71315567,4.121982906,0.880189912,0.220805175,6.596684175,11031.85498,393.8086374
Vegetarian,female,30-39,21.34893687,177.0442722,15.80727661,4.497369759,0.690926545,0.273850525,5.333154415,10980.91775,373.8614171
Vegetarian,female,30-39,18.23388466,132.0476851,15.65114161,3.589741044,0.661820365,0.306715771,4.990851507,16553.31882,433.6636711
Vegetarian,female,30-39,20.06985887,168.3849912,15.92803608,3.855551254,0.639424123,0.258019741,5.393081547,12247.17458,490.6960914
Vegetarian,female,30-39,20.69840327,176.8327486,17.46739686,3.573810412,0.548366202,0.288658756,5.028208594,12508.15594,486.7740341
Vegetarian,female,30-39,18.29608399,309.264516,16.42529136,4.515210034,0.83257112,0.245867578,6.904597606,16118.66832,503.916189
Vegetarian,female,30-39,21.4212163,180.850974,18.23316774,3.865511033,0.567453792,0.199219661,5.323235842,14743.90849,460.593686
Vegetarian,female,30-39,28.07947703,273.3597966,20.56407799,4.976149957,0.585648216,0.471870756,6.031316557,15255.41864,561.9743166
Vegetarian,female,30-39,18.23304292,343.7081615,16.00122291,4.884421611,0.939592864,0.356247723,6.713927003,12951.34948,865.1618369
Vegetarian,female,30-39,22.16565053,178.369392,20.02998256,4.303574841,0.638134639,0.250139932,5.810768113,11814.2988,395.8019889
Vegetarian,female,30-39,20.92415587,235.2939358,14.85762605,4.191850206,0.761922036,0.244207855,5.514630432,17359.91329,510.3294995
Vegetarian,female,30-39,18.58504723,512.7685859,17.21915649,5.058077639,1.222788361,0.372443633,8.499929481,11789.44874,524.928709
Vegetarian,female,30-39,19.77227816,380.8836887,16.9465668,4.886528846,0.998434954,0.316068388,6.875395363,9694.108455,491.7181392
Vegetarian,female,30-39,18.57858355,206.2789165,15.45188058,4.079566193,0.69910824,0.347069375,5.704667812,16579.90339,717.3429016
Vegetarian,female,30-39,19.11486043,141.0070507,14.28421862,3.879841575,0.701747194,0.199008192,5.782172342,8861.135502,292.1504819
Vegetarian,female,30-39,20.33260637,177.5185911,16.17520932,4.202571521,0.672108569,0.256738714,6.377363809,10284.21542,459.0898744
Vegetarian,female,30-39,19.22670082,201.6518067,18.85595203,4.224700185,0.722703384,0.357102024,6.980860301,11612.72514,367.7748956
Vegetarian,female,30-39,19.81261797,367.5432077,16.77719526,5.06757895,1.051012245,0.281644643,8.275709071,17882.06816,766.5839463
Vegetarian,female,30-39,20.18485114,388.5034685,16.6542545,4.945767887,1.138185543,0.329238157,7.793335933,24624.47861,719.7115842
Vegetarian,female,30-39,20.60522494,178.9749273,17.47211803,4.07306986,0.669282609,0.295506344,5.821971724,13042.92215,441.3199596
Vegetarian,female,30-39,28.27084667,200.6331318,20.94247951,5.373696163,0.651019126,0.449703575,5.671733351,17466.2336,786.5448747
Vegetarian,female,30-39,24.27560781,155.4707922,19.6461995,4.852328011,0.628229319,0.205337378,5.962522755,8671.977832,362.0949528
Vegetarian,female,30-39,20.35314533,177.3793403,16.68650104,4.21298328,0.732886643,0.247387052,5.993296034,22904.68434,781.9563526
Vegetarian,female,30-39,17.71555141,194.5319711,13.74978315,3.978236173,0.639025973,0.317994486,5.490321454,20416.53236,534.0498461
Vegetarian,female,30-39,18.68173466,174.2557503,14.98097183,3.525469565,0.769193364,0.298125342,5.577850234,14125.84681,499.0260365
Vegetarian,female,30-39,19.34172947,375.5361305,17.18075545,5.138572038,0.997254605,0.342127679,8.227939995,16777.31202,766.6987435
Vegetarian,female,30-39,21.41491496,151.0605747,16.40113774,4.244848118,0.620213416,0.243522989,5.509888233,11931.47667,439.756029
Vegetarian,female,30-39,19.72155759,456.0083349,16.95033979,4.852611972,1.07802587,0.341556759,7.717720323,12043.80305,481.8657942
Vegetarian,female,30-39,19.67728353,470.9970976,15.89012614,5.540687656,1.387013674,0.302060407,8.982431211,12315.0456,569.6228123
Vegetarian,female,30-39,21.04847738,248.7999974,16.86503739,4.538219327,0.770941231,0.359690879,5.771551501,12064.68835,599.7647351
Vegetarian,female,30-39,20.22732158,173.3024223,16.42206723,4.003178922,0.698443406,0.293112562,5.687359688,17994.53719,532.9187741
Vegetarian,female,30-39,20.10888783,128.403081,16.00570989,4.028794758,0.52771904,0.271241413,5.554687391,15035.18837,641.7427044
Vegetarian,female,30-39,18.00918207,159.8957059,14.18195302,3.559936687,0.713049135,0.259127206,5.618304315,13904.62653,473.4314981
Vegetarian,female,30-39,19.71056264,510.064562,15.84136744,5.57704315,1.463327518,0.390190028,9.329747465,26497.00877,723.7159382
Vegetarian,female,30-39,22.16324143,477.7274699,18.07476116,5.916673853,1.116152527,0.307729436,8.588055653,9113.316112,550.7133025
Vegetarian,female,30-39,21.03787966,182.1240234,15.39048001,3.958007479,0.702734905,0.221575034,5.843228474,21089.39121,772.3647138
Vegetarian,female,30-39,19.64025401,510.2685583,15.63324957,5.73803965,1.465453306,0.400881207,8.239935538,15305.23243,757.2651257
Vegetarian,female,30-39,26.83837289,210.7145312,18.91768831,5.043884805,0.673756847,0.296083139,6.419310833,10159.76939,545.1976138
Vegetarian,female,30-39,19.61673447,317.9191579,18.45755117,4.660847185,0.946888007,0.345108034,6.965176528,10817.00484,425.2390446
Vegetarian,female,30-39,20.84218054,196.0424732,15.8810987,3.82497455,0.645050676,0.204342198,6.244740601,13045.96637,407.4010075
Vegetarian,female,30-39,23.35107292,389.1095192,20.25515337,6.00155867,1.003966551,0.357524982,7.513346765,16515.97824,765.0762753
Vegetarian,female,30-39,22.31158289,177.7505086,16.02177073,4.092437027,0.660410317,0.360565128,5.744091788,14377.36944,475.5616201
Vegetarian,female,30-39,21.707526,143.7773512,18.05293383,4.131093941,0.568412362,0.193048887,5.435551166,12104.00737,411.9779482
Vegetarian,female,30-39,20.80361275,126.3477881,15.94033147,3.688337491,0.513079549,0.22710702,5.46505891,14891.21019,460.1974019
Vegetarian,female,30-39,19.61094836,290.5737317,15.13144486,4.342431576,0.826814474,0.211296671,6.222248219,10913.37275,417.5668179
Vegetarian,female,30-39,19.81588604,144.5677285,17.92357022,3.709950486,0.625509373,0.224467738,5.463742377,12162.9073,576.912138
Vegetarian,female,30-39,22.07294738,187.1244114,20.00103911,4.590257134,0.578453966,0.29122385,5.550192519,16676.78734,476.5013414
Vegetarian,female,30-39,20.18724424,179.6955275,15.30626871,4.126303308,0.680560388,0.266205365,5.398394277,14347.35653,687.9339445
Vegetarian,female,30-39,21.77582869,169.6379095,16.34737258,4.212996948,0.557987601,0.278625817,5.418444405,13118.60884,393.8311176
Vegetarian,female,30-39,19.57867888,181.2613825,17.6793369,4.391081849,0.617152791,0.335072265,5.542673093,27270.84362,1001.963214
Vegetarian,female,30-39,21.63956996,360.884712,17.63202049,4.639205037,0.931852541,0.342032589,6.769777216,14769.71746,590.5001487
Vegetarian,female,30-39,21.26453577,102.9866688,15.39491696,3.858635391,0.515477148,0.290199682,5.39601661,16240.98851,534.2407539
Vegetarian,female,30-39,23.23998744,227.7205138,19.54072284,4.470564382,0.57898958,0.317070904,5.866079503,11623.70119,451.4015112
Vegetarian,female,30-39,18.17148489,220.1674269,13.8421962,4.104349718,0.471152513,0.276018172,6.322145518,21625.10431,956.0178072
Vegetarian,female,30-39,19.99173578,122.9349305,15.873295,4.196227881,0.715166066,0.326087414,5.899360531,12790.6453,587.6513104
Vegetarian,female,30-39,20.0841808,148.7454752,16.67623075,3.937572931,0.588149823,0.328832331,5.109610874,13556.80368,409.9882058
Vegetarian,female,30-39,21.00402289,341.3784571,17.35931931,4.760115202,0.938262273,0.32274837,6.490343552,12445.29328,545.9046089
Vegetarian,female,30-39,24.47343245,192.818507,19.9153273,4.92968361,0.645299996,0.276252979,6.335641443,14971.20692,482.0513803
Vegetarian,female,30-39,21.8386572,279.9668969,18.94006365,4.385610055,0.73825412,0.232944337,6.690925091,12809.46043,515.1909523
Vegetarian,female,30-39,22.36586541,153.6703181,19.0596236,4.683795844,0.610450269,0.269525205,5.581092337,12056.72258,446.736521
Vegetarian,female,30-39,19.25393989,127.5147044,14.95195003,3.656935656,0.612816781,0.230078646,5.27911795,11233.07532,437.9676469
Vegetarian,female,30-39,20.92834936,231.7162616,15.90761893,3.938055391,0.69002058,0.323271298,5.418285554,15009.59919,546.2309431
Vegetarian,female,30-39,20.01207227,228.4422777,17.10127355,3.579487908,0.559920766,0.226816407,6.291447806,15002.69138,712.5777286
Vegetarian,female,30-39,21.11812821,327.0234645,16.04133558,4.450769167,0.703211666,0.337019712,6.293231782,10212.78645,556.4673731
Vegetarian,female,30-39,20.17217513,203.0228901,16.99753438,4.597482598,0.604568752,0.26471276,5.57880516,16627.10023,556.2028958
Vegetarian,female,30-39,19.80630767,156.4709473,15.07754718,4.089500425,0.63681381,0.311058385,5.200115411,12750.99602,597.357347
Vegetarian,female,30-39,23.57293399,210.8939374,17.95661707,4.909280371,0.737208934,0.304923528,6.196968532,15998.6326,564.1631777
Vegetarian,female,30-39,24.03968536,215.9215261,16.68075213,4.240039662,0.765763379,0.204590423,5.789569812,14805.42201,458.9158982
Vegetarian,female,30-39,19.74086085,497.5220433,19.3664438,5.176334845,1.00859512,0.436105348,7.695689204,10678.71131,507.1967547
Vegetarian,female,30-39,18.42411947,153.8320425,14.71678554,3.617860442,0.584889491,0.284693958,5.771556217,15351.21709,554.9660385
Vegetarian,female,30-39,19.80788203,265.3063489,15.94616538,4.19394557,0.87332185,0.440638489,5.829798969,13190.86304,515.0320676
Vegetarian,female,30-39,17.33935593,380.3977221,15.58717496,4.791592355,1.090445729,0.402548256,7.271964831,15089.93073,572.3064859
Vegetarian,female,30-39,20.86749312,172.0974789,17.2713961,4.03914102,0.629624379,0.255198656,5.430951056,11389.36066,354.0922021
Vegetarian,female,30-39,20.91506534,144.718867,17.76476577,3.835642767,0.489526956,0.209420637,5.190315023,13488.31982,420.0178184
Vegetarian,female,30-39,23.86559123,312.7159832,23.22754069,5.141557928,0.73805804,0.388798692,6.62207382,10692.23035,383.6654083
Vegetarian,female,30-39,20.99762736,280.0453735,17.93646256,5.105305451,0.743201325,0.285410495,5.941097685,13336.65999,643.4655653
Vegetarian,female,30-39,21.37544387,528.1945097,18.47358352,5.5526219,1.301675652,0.356327578,8.744851923,12599.61596,568.4031798
Vegetarian,female,30-39,19.69650703,118.9700173,15.01017878,3.83273901,0.602430032,0.235322856,5.328412133,17858.82756,486.0048657
Vegetarian,female,30-39,18.98967227,217.0208752,16.10855419,4.301272489,0.743449761,0.278801334,5.657776985,10574.76629,421.1980929
Vegetarian,female,30-39,21.36803117,362.8475123,18.64436595,4.992128749,1.136790221,0.33971341,7.648897382,10685.56051,445.3446352
Vegetarian,female,30-39,16.689039,133.0230032,13.9453422,3.485878102,0.625195272,0.239886582,5.243282473,13608.50505,413.7839986
Vegetarian,female,30-39,17.89072567,256.5650663,14.83890864,4.516685032,0.618653544,0.229040242,6.959225386,40666.93199,1199.707853
Vegetarian,female,30-39,22.09600904,127.0319967,17.54615873,4.101937452,0.577758072,0.238931685,5.265967003,11055.33032,396.4884386
Vegetarian,female,30-39,20.02502887,496.4416707,16.70886769,4.772858054,0.986077843,0.375298143,7.759719856,15959.83385,567.9813296
Vegetarian,female,30-39,21.40125124,115.4450536,14.62831212,3.446923084,0.688589109,0.368500437,5.025365248,21071.19898,551.8858114
Vegetarian,female,30-39,21.53534875,485.4635409,20.33138459,5.422527506,1.368247263,0.316973342,9.213572824,11305.70521,578.0585249
Vegetarian,female,30-39,22.80828078,265.7443815,17.87469199,4.73059622,0.773439515,0.330252933,5.853061002,19003.1651,568.4268176
Vegetarian,female,30-39,21.9380448,202.4832537,17.17211308,4.425355905,0.613257391,0.269570435,5.539997691,12818.01303,394.8274054
Vegetarian,female,30-39,17.76755207,398.3754771,16.62788565,4.918119539,1.166802655,0.402976437,8.714757889,18334.15878,772.7374095
Vegetarian,female,30-39,20.51596101,392.4202998,16.94458831,4.695565068,0.971867019,0.294982807,7.538613499,8709.87373,487.6974419
Vegetarian,female,30-39,18.08891021,272.5739101,20.48287028,4.200575921,0.765128088,0.264020154,6.366819892,13807.23155,443.5156003
Vegetarian,female,30-39,30.13098291,167.0757766,20.3278687,5.575392853,0.612961162,0.353378134,5.777655868,13969.39753,568.9094864
Vegetarian,female,30-39,22.18721013,482.5985064,20.60939167,5.69139209,1.114464899,0.308603162,8.099772158,10283.81938,487.8094479
Vegetarian,female,30-39,19.22970196,125.3189512,16.30870332,3.372478008,0.635165732,0.248709336,4.935897322,11391.01607,368.1067968
Vegetarian,female,30-39,19.46030743,324.297393,15.62449074,4.740646212,0.934001328,0.332774398,8.132347062,13305.1391,450.213848
Vegetarian,female,30-39,25.64087723,143.7760262,19.6690153,4.431992994,0.625774625,0.323697572,5.67897139,20647.04579,667.2858507
Vegetarian,female,30-39,21.14684397,231.0898487,15.16954979,3.783331132,0.714725372,0.215421462,5.794660447,18084.91485,638.0949799
Vegetarian,female,30-39,21.08757305,125.0560373,17.72425256,3.397293193,0.596211022,0.207890544,5.70410233,16488.40075,477.3967535
Vegetarian,female,30-39,20.79884906,120.602924,17.91686968,3.729146432,0.576665421,0.200629155,5.817370667,18790.29143,481.1595155
Vegetarian,female,30-39,21.04003857,301.9869957,16.38279701,4.279185339,0.886227396,0.224561433,6.553633538,13077.02049,509.1040636
Vegetarian,female,30-39,19.14695862,163.2838364,16.21313484,3.824220107,0.654395115,0.288877659,5.356177899,13938.99762,456.3605146
Vegetarian,female,30-39,21.28852025,259.419888,15.85679354,4.348994265,0.762881896,0.31313458,6.435454636,18055.6342,549.0668965
Vegetarian,female,30-39,20.89251215,326.5002973,15.55468273,4.374195935,0.918984531,0.319604763,6.705080129,13340.35715,575.3532589
Vegetarian,female,30-39,21.95248772,191.4088799,18.3570384,4.359865039,0.753669321,0.243361663,5.943720644,16097.43359,582.4395537
Vegetarian,female,30-39,18.83334688,200.3109623,14.58553917,4.708282805,0.610885504,0.335153457,5.675400622,25960.71289,1022.189709
Vegetarian,female,30-39,22.57882063,504.9010111,19.48602487,5.71520644,1.192862111,0.275694588,9.111087553,12645.07754,485.0259444
Vegetarian,female,30-39,19.55782127,164.5903766,14.9083944,3.422412917,0.587536883,0.205079148,5.989767077,8917.017072,346.5291791
Vegetarian,female,30-39,18.58154756,175.9917393,15.80968796,3.730334513,0.833785979,0.324235937,5.500387102,15556.8195,476.9142297
Vegetarian,female,30-39,21.49502489,490.856293,18.75893706,5.281524193,1.226407983,0.349592083,8.599233403,13517.7865,497.044581
Vegetarian,female,30-39,25.14602516,200.9847742,17.82225399,4.417483453,0.588791593,0.247819253,5.965993347,8726.31018,452.8754203
Vegetarian,female,30-39,19.83832573,530.5204925,16.99702467,5.121363165,1.173535689,0.398154729,7.91956696,12547.92118,458.4755107
Vegetarian,female,30-39,18.97469212,249.1266771,14.77149643,3.440089774,0.554318652,0.21643442,6.46532248,8564.092121,346.8850601
Vegetarian,female,30-39,19.80087487,356.2910467,18.35268259,4.297404897,0.661604904,0.361457357,6.037112259,13202.56627,502.8889887
Vegetarian,female,30-39,25.32947819,108.3236773,16.98689542,4.443327277,0.571411871,0.199684129,5.319859681,15006.67604,560.7395595
Vegetarian,female,30-39,18.32989156,190.4134803,16.33488947,4.010683609,0.622784203,0.291688328,5.223094758,16215.39255,451.8744077
Vegetarian,female,30-39,20.42653224,150.8736596,15.81841895,3.876546332,0.557094851,0.20390789,5.551666464,9841.540588,419.6995813
Vegetarian,female,30-39,23.28170234,157.4011936,18.32408087,4.412504167,0.608281254,0.195609962,6.009617936,10891.19325,570.6647938
Vegetarian,female,30-39,21.2611981,514.8476899,18.46425381,5.347197816,1.14094478,0.331044817,8.269351362,15383.62467,619.6624401
Vegetarian,female,30-39,20.99575924,415.6462297,19.77297241,5.367946495,0.942851243,0.328984237,7.562956866,25433.92033,620.2221554
Vegetarian,female,30-39,16.87842729,109.6209241,13.3748437,3.494566742,0.574848006,0.249110413,4.79216947,18060.10257,627.7204126
Vegetarian,female,30-39,21.72820459,174.4964559,16.82980244,4.524923052,0.637533607,0.271433937,5.731460697,17330.41267,511.7679443
Vegetarian,female,30-39,20.03507362,172.9940321,16.90564638,4.323241574,0.700342071,0.250621457,6.218663226,18825.26634,718.7529454
Vegetarian,female,30-39,22.95186526,361.1576917,20.80756399,5.697743119,0.918826525,0.309359806,7.471479489,13815.87853,644.5230774
Vegetarian,female,30-39,21.15219067,403.0683538,16.82356582,4.941102052,1.056234422,0.312575911,7.876158043,9557.033267,422.2359837
Vegetarian,female,30-39,20.60187492,140.2785665,16.58886043,4.184547605,0.59611697,0.255977904,6.516903549,13077.74331,413.36561
Vegetarian,female,30-39,18.5225246,274.0214479,16.68505947,4.17266826,0.796047526,0.443073536,5.582339531,15291.12103,454.8090753
